Tarih,Oda Numarası,Oda Tipi,Personel ID,Temizlik Türü,Giriş Saati,Çıkış Saati
2024-07-15,1418,Suit,M027,Mini Bar,16:16,16:22
2024-07-15,1422,Suit,P068,Rutin,15:53,16:00
2024-07-15,1422,Suit,M027,Mini Bar,16:27,16:31
2024-07-15,1449,Suit,P068,Detaylı,16:05,16:32
2024-07-15,1449,Suit,M028,Mini Bar,03:41,03:44
2024-07-15,1439,Suit,P068,Rutin,16:37,16:47
2024-07-15,1439,Suit,M028,Mini Bar,03:49,03:54
2024-07-15,1446,Suit,P070,Detaylı,07:43,08:15
2024-07-15,1446,Suit,M027,Mini Bar,16:36,16:39
2024-07-15,1432,Suit,P068,Rutin,16:52,17:02
2024-07-15,1432,Suit,M027,Mini Bar,16:44,16:49
2024-07-15,1440,Suit,P069,Detaylı,03:06,03:36
2024-07-15,1440,Suit,M027,Mini Bar,16:54,16:59
2024-07-15,1447,Suit,P066,Rutin,06:34,06:41
2024-07-15,1447,Suit,M027,Mini Bar,17:04,17:07
2024-07-15,1450,Suit,P067,Rutin,15:00,15:14
2024-07-15,1450,Suit,M027,Mini Bar,17:12,17:18
2024-07-15,1435,Suit,P068,Rutin,17:07,17:15
2024-07-15,1435,Suit,M028,Mini Bar,03:59,04:04
2024-07-15,1404,Suit,P068,Rutin,17:20,17:30
2024-07-15,1404,Suit,M028,Mini Bar,04:09,04:12
2024-07-15,1445,Suit,P068,Rutin,17:35,17:45
2024-07-15,1445,Suit,M028,Mini Bar,04:17,04:23
2024-07-15,1442,Suit,P070,Rutin,08:20,08:28
2024-07-15,1442,Suit,M028,Mini Bar,04:28,04:32
2024-07-15,1429,Suit,P067,Detaylı,15:19,16:02
2024-07-15,1429,Suit,M027,Mini Bar,17:23,17:28
2024-07-15,1417,Suit,P070,Rutin,08:33,08:43
2024-07-15,1417,Suit,M028,Mini Bar,04:37,04:42
2024-07-15,1426,Suit,P068,Detaylı,17:50,18:22
2024-07-15,1426,Suit,M028,Mini Bar,04:47,04:50
2024-07-15,1428,Suit,P066,Rutin,06:46,06:56
2024-07-15,1428,Suit,M027,Mini Bar,17:33,17:39
2024-07-15,1444,Suit,P070,Detaylı,08:48,09:28
2024-07-15,1444,Suit,M027,Mini Bar,17:44,17:47
2024-07-15,1421,Suit,P070,Rutin,09:33,09:45
2024-07-15,1421,Suit,M027,Mini Bar,17:52,17:56
2024-07-15,1405,Suit,P068,Rutin,18:27,18:38
2024-07-15,1405,Suit,M027,Mini Bar,18:01,18:06
2024-07-15,1436,Suit,P066,Rutin,07:01,07:07
2024-07-15,1436,Suit,M027,Mini Bar,18:11,18:14
2024-07-15,1437,Suit,P069,Rutin,03:41,03:49
2024-07-15,1437,Suit,M028,Mini Bar,04:55,04:58
2024-07-15,1407,Suit,P068,Rutin,18:43,18:52
2024-07-15,1407,Suit,M028,Mini Bar,05:03,05:08
2024-07-15,1419,Suit,P068,Rutin,18:57,19:07
2024-07-15,1419,Suit,M028,Mini Bar,05:13,05:16
2024-07-15,1420,Suit,P070,Rutin,09:50,09:59
2024-07-15,1420,Suit,M028,Mini Bar,05:21,05:27
2024-07-15,1415,Suit,P070,Rutin,10:04,10:12
2024-07-15,1415,Suit,M027,Mini Bar,18:19,18:23
2024-07-15,1423,Suit,P066,Detaylı,07:12,07:38
2024-07-15,1423,Suit,M028,Mini Bar,05:32,05:35
2024-07-15,1416,Suit,P068,Rutin,19:12,19:20
2024-07-15,1416,Suit,M027,Mini Bar,18:28,18:31
2024-07-15,1409,Suit,P066,Detaylı,07:43,08:09
2024-07-15,1409,Suit,M027,Mini Bar,18:36,18:42
2024-07-15,1425,Suit,P068,Rutin,19:25,19:35
2024-07-15,1425,Suit,M028,Mini Bar,05:40,05:43
2024-07-15,1402,Suit,P068,Rutin,19:40,19:51
2024-07-15,1402,Suit,M028,Mini Bar,05:48,05:51
2024-07-15,1430,Suit,P069,Rutin,03:54,04:02
2024-07-15,1430,Suit,M027,Mini Bar,18:47,18:53
2024-07-15,1448,Suit,P067,Detaylı,16:07,16:50
2024-07-15,1448,Suit,M028,Mini Bar,05:56,06:01
2024-07-15,1406,Suit,P070,Detaylı,10:17,10:52
2024-07-15,1406,Suit,M028,Mini Bar,06:06,06:09
2024-07-15,1433,Suit,P067,Detaylı,16:55,17:23
2024-07-15,1433,Suit,M028,Mini Bar,06:14,06:18
2024-07-15,1510,Lüx Suit,P073,Rutin,23:12,23:28
2024-07-15,1510,Lüx Suit,M029,Mini Bar,15:07,15:10
2024-07-15,1507,Lüx Suit,P074,Rutin,03:58,04:17
2024-07-15,1507,Lüx Suit,M029,Mini Bar,15:15,15:18
2024-07-15,1511,Lüx Suit,P075,Rutin,17:53,18:14
2024-07-15,1511,Lüx Suit,M029,Mini Bar,15:23,15:26
2024-07-15,1512,Lüx Suit,P073,Rutin,23:33,23:49
2024-07-15,1512,Lüx Suit,M029,Mini Bar,15:31,15:36
2024-07-15,1503,Lüx Suit,P074,Detaylı,04:22,05:12
2024-07-15,1503,Lüx Suit,M029,Mini Bar,15:41,15:47
2024-07-15,1515,Lüx Suit,P071,Rutin,18:02,18:18
2024-07-15,1515,Lüx Suit,M029,Mini Bar,15:52,15:55
2024-07-15,1517,Lüx Suit,P071,Detaylı,18:23,19:13
2024-07-15,1517,Lüx Suit,M029,Mini Bar,16:00,16:03
2024-07-15,1514,Lüx Suit,P071,Rutin,19:18,19:33
2024-07-15,1514,Lüx Suit,M029,Mini Bar,16:08,16:12
2024-07-15,1508,Lüx Suit,P074,Detaylı,05:17,06:06
2024-07-15,1508,Lüx Suit,M029,Mini Bar,16:17,16:23
2024-07-15,1513,Lüx Suit,P073,Rutin,23:54,00:13
2024-07-15,1513,Lüx Suit,M029,Mini Bar,16:28,16:34
2024-07-15,1506,Lüx Suit,P074,Rutin,06:11,06:35
2024-07-15,1506,Lüx Suit,M029,Mini Bar,16:39,16:44
2024-07-15,1521,Lüx Suit,P075,Rutin,18:19,18:36
2024-07-15,1521,Lüx Suit,M029,Mini Bar,16:49,16:53
2024-07-15,1520,Lüx Suit,P074,Rutin,06:40,06:58
2024-07-15,1520,Lüx Suit,M029,Mini Bar,16:58,17:04
2024-07-15,1509,Lüx Suit,P074,Rutin,07:03,07:21
2024-07-15,1509,Lüx Suit,M029,Mini Bar,17:09,17:13
2024-07-15,1518,Lüx Suit,P073,Rutin,00:18,00:32
2024-07-15,1518,Lüx Suit,M029,Mini Bar,17:18,17:23
2024-07-15,1523,Lüx Suit,P072,Rutin,11:50,12:07
2024-07-15,1523,Lüx Suit,M029,Mini Bar,17:28,17:34
2024-07-15,1519,Lüx Suit,P075,Detaylı,18:41,19:39
2024-07-15,1519,Lüx Suit,M029,Mini Bar,17:39,17:43
2024-07-15,1516,Lüx Suit,P075,Rutin,19:44,20:02
2024-07-15,1516,Lüx Suit,M029,Mini Bar,17:48,17:51
2024-07-15,1524,Lüx Suit,P075,Rutin,20:07,20:24
2024-07-15,1524,Lüx Suit,M029,Mini Bar,17:56,18:01
2024-07-15,1525,Lüx Suit,P073,Rutin,00:37,00:53
2024-07-15,1525,Lüx Suit,M029,Mini Bar,18:06,18:11
2024-07-15,1522,Lüx Suit,P072,Rutin,12:12,12:33
2024-07-15,1522,Lüx Suit,M029,Mini Bar,18:16,18:19
2024-07-15,1502,Lüx Suit,P075,Detaylı,20:29,21:29
2024-07-15,1502,Lüx Suit,M029,Mini Bar,18:24,18:27
2024-07-15,1501,Lüx Suit,P074,Rutin,07:26,07:46
2024-07-15,1501,Lüx Suit,M029,Mini Bar,18:32,18:38
2024-07-15,1618,Lüx Suit,P076,Rutin,02:10,02:29
2024-07-15,1618,Lüx Suit,M030,Mini Bar,14:45,14:50
2024-07-15,1610,Lüx Suit,P076,Rutin,02:34,02:52
2024-07-15,1610,Lüx Suit,M030,Mini Bar,14:55,15:01
2024-07-15,1620,Lüx Suit,P079,Detaylı,20:25,21:14
2024-07-15,1620,Lüx Suit,M030,Mini Bar,15:06,15:11
2024-07-15,1615,Lüx Suit,P076,Rutin,02:57,03:17
2024-07-15,1615,Lüx Suit,M030,Mini Bar,15:16,15:19
2024-07-15,1609,Lüx Suit,P080,Rutin,21:03,21:23
2024-07-15,1609,Lüx Suit,M030,Mini Bar,15:24,15:29
2024-07-15,1606,Lüx Suit,P079,Rutin,21:19,21:33
2024-07-15,1606,Lüx Suit,M030,Mini Bar,15:34,15:37
2024-07-15,1612,Lüx Suit,P076,Rutin,03:22,03:39
2024-07-15,1612,Lüx Suit,M030,Mini Bar,15:42,15:46
2024-07-15,1617,Lüx Suit,P076,Rutin,03:44,04:04
2024-07-15,1617,Lüx Suit,M030,Mini Bar,15:51,15:56
2024-07-15,1604,Lüx Suit,P077,Rutin,05:35,05:50
2024-07-15,1604,Lüx Suit,M030,Mini Bar,16:01,16:04
2024-07-15,1604,Lüx Suit,A009,Arıza,11:49,12:12
2024-07-15,1608,Lüx Suit,P076,Detaylı,04:09,05:00
2024-07-15,1608,Lüx Suit,M030,Mini Bar,16:09,16:12
2024-07-15,1614,Lüx Suit,P080,Rutin,21:28,21:46
2024-07-15,1614,Lüx Suit,M030,Mini Bar,16:17,16:23
2024-07-15,1614,Lüx Suit,A004,Arıza,11:17,12:13
2024-07-15,1613,Lüx Suit,P078,Rutin,09:59,10:09
2024-07-15,1613,Lüx Suit,M030,Mini Bar,16:28,16:33
2024-07-15,1602,Lüx Suit,P076,Rutin,05:05,05:21
2024-07-15,1602,Lüx Suit,M030,Mini Bar,16:38,16:42
2024-07-15,1601,Lüx Suit,P077,Rutin,05:55,06:07
2024-07-15,1601,Lüx Suit,M030,Mini Bar,16:47,16:50
2024-07-15,1607,Lüx Suit,P077,Rutin,06:12,06:27
2024-07-15,1607,Lüx Suit,M030,Mini Bar,16:55,17:00
2024-07-15,1625,Lüx Suit,P078,Rutin,10:14,10:27
2024-07-15,1625,Lüx Suit,M030,Mini Bar,17:05,17:11
2024-07-15,1611,Lüx Suit,P078,Rutin,10:32,10:45
2024-07-15,1611,Lüx Suit,M030,Mini Bar,17:16,17:19
2024-07-15,1619,Lüx Suit,P078,Detaylı,10:50,11:22
2024-07-15,1619,Lüx Suit,M030,Mini Bar,17:24,17:28
2024-07-15,1623,Lüx Suit,P077,Detaylı,06:32,07:10
2024-07-15,1623,Lüx Suit,M030,Mini Bar,17:33,17:39
2024-07-15,1621,Lüx Suit,P079,Rutin,21:38,21:53
2024-07-15,1621,Lüx Suit,M030,Mini Bar,17:44,17:49
2024-07-15,1603,Lüx Suit,P079,Rutin,21:58,22:16
2024-07-15,1603,Lüx Suit,M030,Mini Bar,17:54,17:58
2024-07-15,1616,Lüx Suit,P079,Rutin,22:21,22:39
2024-07-15,1616,Lüx Suit,M030,Mini Bar,18:03,18:09
2024-07-15,1622,Lüx Suit,P076,Rutin,05:26,05:45
2024-07-15,1622,Lüx Suit,M030,Mini Bar,18:14,18:20
2024-07-15,1707,Lüx Suit,P081,Rutin,12:51,13:04
2024-07-15,1707,Lüx Suit,M031,Mini Bar,15:37,15:43
2024-07-15,1725,Lüx Suit,P082,Rutin,04:11,04:26
2024-07-15,1725,Lüx Suit,M031,Mini Bar,15:48,15:54
2024-07-15,1720,Lüx Suit,P081,Rutin,13:09,13:22
2024-07-15,1720,Lüx Suit,M031,Mini Bar,15:59,16:02
2024-07-15,1713,Lüx Suit,P083,Rutin,13:30,13:38
2024-07-15,1713,Lüx Suit,M031,Mini Bar,16:07,16:10
2024-07-15,1702,Lüx Suit,P083,Rutin,13:43,13:53
2024-07-15,1702,Lüx Suit,M031,Mini Bar,16:15,16:18
2024-07-15,1702,Lüx Suit,A003,Arıza,11:44,12:18
2024-07-15,1712,Lüx Suit,P085,Rutin,04:08,04:28
2024-07-15,1712,Lüx Suit,M031,Mini Bar,16:23,16:28
2024-07-15,1717,Lüx Suit,P082,Rutin,04:31,04:49
2024-07-15,1717,Lüx Suit,M031,Mini Bar,16:33,16:38
2024-07-15,1701,Lüx Suit,P083,Detaylı,13:58,14:22
2024-07-15,1701,Lüx Suit,M031,Mini Bar,16:43,16:48
2024-07-15,1715,Lüx Suit,P082,Rutin,04:54,05:11
2024-07-15,1715,Lüx Suit,M031,Mini Bar,16:53,16:58
2024-07-15,1719,Lüx Suit,P081,Rutin,13:27,13:41
2024-07-15,1719,Lüx Suit,M031,Mini Bar,17:03,17:07
2024-07-15,1722,Lüx Suit,P082,Rutin,05:16,05:32
2024-07-15,1722,Lüx Suit,M031,Mini Bar,17:12,17:16
2024-07-15,1708,Lüx Suit,P085,Rutin,04:33,04:49
2024-07-15,1708,Lüx Suit,M031,Mini Bar,17:21,17:27
2024-07-15,1703,Lüx Suit,P084,Rutin,18:24,18:44
2024-07-15,1703,Lüx Suit,M031,Mini Bar,17:32,17:35
2024-07-15,1709,Lüx Suit,P084,Detaylı,18:49,19:58
2024-07-15,1709,Lüx Suit,M031,Mini Bar,17:40,17:46
2024-07-15,1705,Lüx Suit,P083,Rutin,14:27,14:38
2024-07-15,1705,Lüx Suit,M031,Mini Bar,17:51,17:55
2024-07-15,1724,Lüx Suit,P084,Rutin,20:03,20:26
2024-07-15,1724,Lüx Suit,M031,Mini Bar,18:00,18:06
2024-07-15,1716,Lüx Suit,P084,Detaylı,20:31,21:28
2024-07-15,1716,Lüx Suit,M031,Mini Bar,18:11,18:17
2024-07-15,1706,Lüx Suit,P083,Rutin,14:43,14:54
2024-07-15,1706,Lüx Suit,M031,Mini Bar,18:22,18:27
2024-07-15,1711,Lüx Suit,P081,Rutin,13:46,14:00
2024-07-15,1711,Lüx Suit,M031,Mini Bar,18:32,18:35
2024-07-15,1721,Lüx Suit,P085,Rutin,04:54,05:13
2024-07-15,1721,Lüx Suit,M031,Mini Bar,18:40,18:43
2024-07-15,1714,Lüx Suit,P083,Rutin,14:59,15:07
2024-07-15,1714,Lüx Suit,M031,Mini Bar,18:48,18:53
2024-07-15,1704,Lüx Suit,P081,Rutin,14:05,14:18
2024-07-15,1704,Lüx Suit,M031,Mini Bar,18:58,19:03
2024-07-15,1718,Lüx Suit,P082,Detaylı,05:37,06:33
2024-07-15,1718,Lüx Suit,M031,Mini Bar,19:08,19:11
2024-07-15,1812,Lüx Suit,P088,Rutin,13:18,13:36
2024-07-15,1812,Lüx Suit,M032,Mini Bar,14:43,14:46
2024-07-15,1807,Lüx Suit,P090,Rutin,08:01,08:19
2024-07-15,1807,Lüx Suit,M032,Mini Bar,14:51,14:56
2024-07-15,1823,Lüx Suit,P090,Rutin,08:24,08:38
2024-07-15,1823,Lüx Suit,M032,Mini Bar,15:01,15:07
2024-07-15,1815,Lüx Suit,P088,Rutin,13:41,13:57
2024-07-15,1815,Lüx Suit,M032,Mini Bar,15:12,15:15
2024-07-15,1806,Lüx Suit,P088,Rutin,14:02,14:19
2024-07-15,1806,Lüx Suit,M032,Mini Bar,15:20,15:25
2024-07-15,1801,Lüx Suit,P088,Rutin,14:24,14:41
2024-07-15,1801,Lüx Suit,M032,Mini Bar,15:30,15:33
2024-07-15,1814,Lüx Suit,P088,Rutin,14:46,15:00
2024-07-15,1814,Lüx Suit,M032,Mini Bar,15:38,15:43
2024-07-15,1824,Lüx Suit,P087,Rutin,01:06,01:24
2024-07-15,1824,Lüx Suit,M032,Mini Bar,15:48,15:51
2024-07-15,1811,Lüx Suit,P088,Rutin,15:05,15:22
2024-07-15,1811,Lüx Suit,M032,Mini Bar,15:56,15:59
2024-07-15,1825,Lüx Suit,P090,Detaylı,08:43,09:35
2024-07-15,1825,Lüx Suit,M032,Mini Bar,16:04,16:09
2024-07-15,1803,Lüx Suit,P088,Detaylı,15:27,16:12
2024-07-15,1803,Lüx Suit,M032,Mini Bar,16:14,16:18
2024-07-15,1822,Lüx Suit,P090,Rutin,09:40,09:53
2024-07-15,1822,Lüx Suit,M032,Mini Bar,16:23,16:27
2024-07-15,1821,Lüx Suit,P090,Rutin,09:58,10:13
2024-07-15,1821,Lüx Suit,M032,Mini Bar,16:32,16:35
2024-07-15,1805,Lüx Suit,P090,Detaylı,10:18,11:09
2024-07-15,1805,Lüx Suit,M032,Mini Bar,16:40,16:45
2024-07-15,1816,Lüx Suit,P090,Rutin,11:14,11:28
2024-07-15,1816,Lüx Suit,M032,Mini Bar,16:50,16:56
2024-07-15,1808,Lüx Suit,P090,Rutin,11:33,11:51
2024-07-15,1808,Lüx Suit,M032,Mini Bar,17:01,17:06
2024-07-15,1818,Lüx Suit,P090,Rutin,11:56,12:13
2024-07-15,1818,Lüx Suit,M032,Mini Bar,17:11,17:17
2024-07-15,1802,Lüx Suit,P089,Rutin,01:01,01:16
2024-07-15,1802,Lüx Suit,M032,Mini Bar,17:22,17:25
2024-07-15,1810,Lüx Suit,P090,Rutin,12:18,12:34
2024-07-15,1810,Lüx Suit,M032,Mini Bar,17:30,17:34
2024-07-15,1819,Lüx Suit,P087,Detaylı,01:29,02:18
2024-07-15,1819,Lüx Suit,M032,Mini Bar,17:39,17:45
2024-07-15,1817,Lüx Suit,P090,Rutin,12:39,12:54
2024-07-15,1817,Lüx Suit,M032,Mini Bar,17:50,17:55
2024-07-15,1817,Lüx Suit,A005,Arıza,08:36,08:52
2024-07-15,1813,Lüx Suit,P087,Rutin,02:23,02:43
2024-07-15,1813,Lüx Suit,M032,Mini Bar,18:00,18:03
2024-07-15,1804,Lüx Suit,P088,Rutin,16:17,16:32
2024-07-15,1804,Lüx Suit,M032,Mini Bar,18:08,18:11
2024-07-16,121,Standart,P004,Rutin,11:27,11:34
2024-07-16,121,Standart,M002,Mini Bar,00:54,00:57
2024-07-16,111,Standart,P004,Rutin,11:39,11:47
2024-07-16,111,Standart,M001,Mini Bar,07:45,07:48
2024-07-16,152,Standart,P002,Rutin,10:55,11:08
2024-07-16,152,Standart,M002,Mini Bar,01:02,01:06
2024-07-16,128,Standart,P004,Rutin,11:52,12:04
2024-07-16,128,Standart,M002,Mini Bar,01:11,01:15
2024-07-16,104,Standart,P004,Detaylı,12:09,12:39
2024-07-16,104,Standart,M001,Mini Bar,07:53,07:56
2024-07-16,134,Standart,P003,Rutin,11:33,11:40
2024-07-16,134,Standart,M001,Mini Bar,08:01,08:05
2024-07-16,150,Standart,P004,Detaylı,12:44,13:17
2024-07-16,150,Standart,M002,Mini Bar,01:20,01:25
2024-07-16,156,Standart,P004,Rutin,13:22,13:28
2024-07-16,156,Standart,M002,Mini Bar,01:30,01:36
2024-07-16,138,Standart,P005,Rutin,14:14,14:21
2024-07-16,138,Standart,M002,Mini Bar,01:41,01:47
2024-07-16,153,Standart,P003,Rutin,11:45,11:52
2024-07-16,153,Standart,M001,Mini Bar,08:10,08:13
2024-07-16,106,Standart,P004,Rutin,13:33,13:46
2024-07-16,106,Standart,M002,Mini Bar,01:52,01:58
2024-07-16,142,Standart,P003,Rutin,11:57,12:07
2024-07-16,142,Standart,M002,Mini Bar,02:03,02:06
2024-07-16,107,Standart,P002,Rutin,11:13,11:30
2024-07-16,107,Standart,M001,Mini Bar,08:18,08:23
2024-07-16,102,Standart,P003,Rutin,12:12,12:22
2024-07-16,102,Standart,M002,Mini Bar,02:11,02:14
2024-07-16,141,Standart,P004,Rutin,13:51,14:01
2024-07-16,141,Standart,M001,Mini Bar,08:28,08:33
2024-07-16,133,Standart,P002,Rutin,11:35,11:48
2024-07-16,133,Standart,M002,Mini Bar,02:19,02:23
2024-07-16,145,Standart,P004,Detaylı,14:06,14:54
2024-07-16,145,Standart,M001,Mini Bar,08:38,08:44
2024-07-16,105,Standart,P002,Rutin,11:53,12:06
2024-07-16,105,Standart,M002,Mini Bar,02:28,02:33
2024-07-16,164,Standart,P002,Rutin,12:11,12:24
2024-07-16,164,Standart,M001,Mini Bar,08:49,08:53
2024-07-16,163,Standart,P004,Rutin,14:59,15:07
2024-07-16,163,Standart,M001,Mini Bar,08:58,09:03
2024-07-16,161,Standart,P002,Rutin,12:29,12:35
2024-07-16,161,Standart,M001,Mini Bar,09:08,09:11
2024-07-16,131,Standart,P002,Rutin,12:40,12:52
2024-07-16,131,Standart,M002,Mini Bar,02:38,02:41
2024-07-16,147,Standart,P004,Rutin,15:12,15:19
2024-07-16,147,Standart,M002,Mini Bar,02:46,02:49
2024-07-16,136,Standart,P003,Rutin,12:27,12:30
2024-07-16,136,Standart,M002,Mini Bar,02:54,02:59
2024-07-16,157,Standart,P001,Rutin,20:43,20:49
2024-07-16,157,Standart,M001,Mini Bar,09:16,09:21
2024-07-16,140,Standart,P002,Rutin,12:57,13:03
2024-07-16,140,Standart,M002,Mini Bar,03:04,03:08
2024-07-16,123,Standart,P002,Rutin,13:08,13:14
2024-07-16,123,Standart,M002,Mini Bar,03:13,03:18
2024-07-16,154,Standart,P004,Rutin,15:24,15:32
2024-07-16,154,Standart,M002,Mini Bar,03:23,03:29
2024-07-16,110,Standart,P004,Rutin,15:37,15:49
2024-07-16,110,Standart,M001,Mini Bar,09:26,09:30
2024-07-16,160,Standart,P002,Detaylı,13:19,13:45
2024-07-16,160,Standart,M002,Mini Bar,03:34,03:39
2024-07-16,143,Standart,P002,Rutin,13:50,14:00
2024-07-16,143,Standart,M001,Mini Bar,09:35,09:39
2024-07-16,117,Standart,P002,Detaylı,14:05,14:37
2024-07-16,117,Standart,M002,Mini Bar,03:44,03:47
2024-07-16,169,Standart,P002,Rutin,14:42,14:47
2024-07-16,169,Standart,M001,Mini Bar,09:44,09:50
2024-07-16,148,Standart,P002,Rutin,14:52,15:00
2024-07-16,148,Standart,M002,Mini Bar,03:52,03:58
2024-07-16,132,Standart,P005,Rutin,14:26,14:38
2024-07-16,132,Standart,M002,Mini Bar,04:03,04:09
2024-07-16,167,Standart,P003,Detaylı,12:35,12:51
2024-07-16,167,Standart,M001,Mini Bar,09:55,09:59
2024-07-16,146,Standart,P002,Rutin,15:05,15:14
2024-07-16,146,Standart,M002,Mini Bar,04:14,04:18
2024-07-16,144,Standart,P004,Rutin,15:54,16:04
2024-07-16,144,Standart,M002,Mini Bar,04:23,04:26
2024-07-16,170,Standart,P003,Rutin,12:56,13:06
2024-07-16,170,Standart,M001,Mini Bar,10:04,10:07
2024-07-16,168,Standart,P003,Rutin,13:11,13:15
2024-07-16,168,Standart,M001,Mini Bar,10:12,10:18
2024-07-16,158,Standart,P002,Rutin,15:19,15:32
2024-07-16,158,Standart,M001,Mini Bar,10:23,10:29
2024-07-16,137,Standart,P005,Detaylı,14:43,15:13
2024-07-16,137,Standart,M002,Mini Bar,04:31,04:36
2024-07-16,124,Standart,P005,Rutin,15:18,15:28
2024-07-16,124,Standart,M002,Mini Bar,04:41,04:44
2024-07-16,103,Standart,P003,Detaylı,13:20,13:48
2024-07-16,103,Standart,M002,Mini Bar,04:49,04:52
2024-07-16,118,Standart,P005,Rutin,15:33,15:38
2024-07-16,118,Standart,M002,Mini Bar,04:57,05:02
2024-07-16,127,Standart,P002,Rutin,15:37,15:50
2024-07-16,127,Standart,M001,Mini Bar,10:34,10:39
2024-07-16,112,Standart,P004,Rutin,16:09,16:17
2024-07-16,112,Standart,M001,Mini Bar,10:44,10:47
2024-07-16,122,Standart,P004,Rutin,16:22,16:35
2024-07-16,122,Standart,M001,Mini Bar,10:52,10:57
2024-07-16,114,Standart,P004,Rutin,16:40,16:58
2024-07-16,114,Standart,M001,Mini Bar,11:02,11:08
2024-07-16,120,Standart,P005,Rutin,15:43,15:49
2024-07-16,120,Standart,M001,Mini Bar,11:13,11:16
2024-07-16,126,Standart,P002,Rutin,15:55,16:01
2024-07-16,126,Standart,M002,Mini Bar,05:07,05:10
2024-07-16,162,Standart,P005,Rutin,15:54,16:00
2024-07-16,162,Standart,M002,Mini Bar,05:15,05:19
2024-07-16,109,Standart,P003,Rutin,13:53,14:00
2024-07-16,109,Standart,M001,Mini Bar,11:21,11:24
2024-07-16,130,Standart,P003,Rutin,14:05,14:10
2024-07-16,130,Standart,M001,Mini Bar,11:29,11:35
2024-07-16,115,Standart,P003,Rutin,14:15,14:22
2024-07-16,115,Standart,M001,Mini Bar,11:40,11:43
2024-07-16,119,Standart,P005,Rutin,16:05,16:14
2024-07-16,119,Standart,M001,Mini Bar,11:48,11:52
2024-07-16,135,Standart,P004,Rutin,17:03,17:09
2024-07-16,135,Standart,M002,Mini Bar,05:24,05:28
2024-07-16,166,Standart,P005,Detaylı,16:19,16:57
2024-07-16,166,Standart,M002,Mini Bar,05:33,05:38
2024-07-16,116,Standart,P003,Rutin,14:27,14:34
2024-07-16,116,Standart,M001,Mini Bar,11:57,12:02
2024-07-16,139,Standart,P002,Detaylı,16:06,16:49
2024-07-16,139,Standart,M002,Mini Bar,05:43,05:49
2024-07-16,151,Standart,P002,Rutin,16:54,17:04
2024-07-16,151,Standart,M001,Mini Bar,12:07,12:11
2024-07-16,155,Standart,P002,Rutin,17:09,17:23
2024-07-16,155,Standart,M001,Mini Bar,12:16,12:22
2024-07-16,149,Standart,P002,Detaylı,17:28,18:00
2024-07-16,149,Standart,M001,Mini Bar,12:27,12:33
2024-07-16,165,Standart,P004,Rutin,17:14,17:21
2024-07-16,165,Standart,M002,Mini Bar,05:54,05:59
2024-07-16,236,Standart,P009,Detaylı,09:25,09:58
2024-07-16,236,Standart,M003,Mini Bar,06:52,06:57
2024-07-16,224,Standart,P008,Rutin,20:41,20:50
2024-07-16,224,Standart,M004,Mini Bar,01:13,01:17
2024-07-16,229,Standart,P008,Detaylı,20:55,21:13
2024-07-16,229,Standart,M004,Mini Bar,01:22,01:27
2024-07-16,206,Standart,P007,Rutin,21:47,22:01
2024-07-16,206,Standart,M004,Mini Bar,01:32,01:37
2024-07-16,260,Standart,P008,Rutin,21:18,21:24
2024-07-16,260,Standart,M003,Mini Bar,07:02,07:07
2024-07-16,222,Standart,P010,Rutin,16:10,16:27
2024-07-16,222,Standart,M004,Mini Bar,01:42,01:46
2024-07-16,252,Standart,P010,Rutin,16:32,16:42
2024-07-16,252,Standart,M004,Mini Bar,01:51,01:57
2024-07-16,257,Standart,P010,Rutin,16:47,17:03
2024-07-16,257,Standart,M003,Mini Bar,07:12,07:16
2024-07-16,239,Standart,P008,Rutin,21:29,21:35
2024-07-16,239,Standart,M004,Mini Bar,02:02,02:06
2024-07-16,220,Standart,P007,Rutin,22:06,22:21
2024-07-16,220,Standart,M003,Mini Bar,07:21,07:27
2024-07-16,258,Standart,P009,Rutin,10:03,10:15
2024-07-16,258,Standart,M004,Mini Bar,02:11,02:16
2024-07-16,202,Standart,P007,Detaylı,22:26,23:04
2024-07-16,202,Standart,M004,Mini Bar,02:21,02:27
2024-07-16,223,Standart,P009,Rutin,10:20,10:28
2024-07-16,223,Standart,M003,Mini Bar,07:32,07:36
2024-07-16,207,Standart,P007,Rutin,23:09,23:19
2024-07-16,207,Standart,M004,Mini Bar,02:32,02:35
2024-07-16,256,Standart,P009,Rutin,10:33,10:44
2024-07-16,256,Standart,M004,Mini Bar,02:40,02:44
2024-07-16,249,Standart,P007,Rutin,23:24,23:38
2024-07-16,249,Standart,M003,Mini Bar,07:41,07:45
2024-07-16,262,Standart,P010,Rutin,17:08,17:19
2024-07-16,262,Standart,M003,Mini Bar,07:50,07:54
2024-07-16,219,Standart,P009,Rutin,10:49,10:54
2024-07-16,219,Standart,M003,Mini Bar,07:59,08:05
2024-07-16,261,Standart,P010,Detaylı,17:24,18:02
2024-07-16,261,Standart,M003,Mini Bar,08:10,08:16
2024-07-16,205,Standart,P010,Detaylı,18:07,18:39
2024-07-16,205,Standart,M003,Mini Bar,08:21,08:24
2024-07-16,237,Standart,P008,Rutin,21:40,21:49
2024-07-16,237,Standart,M003,Mini Bar,08:29,08:34
2024-07-16,214,Standart,P010,Detaylı,18:44,19:23
2024-07-16,214,Standart,M003,Mini Bar,08:39,08:42
